"","Date","Experimental_leaf","Leaf_removal","ColonySize","Prop.new","Treatment","Colony","Week","Agegroup","IB_taken","Leaves_taken","Prop_PT","Set","EorN","ln_LeavesTaken","IB_prop","PT_taken","Year","Queen"
"419",20180701,"IB","no removal",127,0.94488188976378,"CHX","Amy",17,"new",2,12,0.166666666666667,"III","Naive",2.484906649788,0.166666666666667,2,"2018","original"
"420",20180429,"LS","no removal",851,0.958871915393655,"CHX","Angel",17,"new",74,108,0.314814814814815,"III","Naive",4.68213122712422,0.685185185185185,34,"2018","original"
"421",20180429,"IB","no removal",237,0.919831223628692,"CHX","Anya",17,"old",0,2,0,"III","Experienced",0.693147180559945,0,0,"2018","requeened"
"422",20180429,"IB","no removal",237,0.919831223628692,"CHX","Anya",17,"new",35,83,0.421686746987952,"III","Naive",4.4188406077966,0.421686746987952,35,"2018","requeened"
"423",20180527,"LS","no removal",333,0.984984984984985,"Control","Bunny",17,"new",22,64,0.65625,"IV","Naive",4.15888308335967,0.34375,42,"2018","requeened"
"424",20180701,"IB","no removal",59,0.966101694915254,"CHX","Clem",17,"new",1,10,0.1,"III","Naive",2.30258509299405,0.1,1,"2018","original"
"425",20180429,"LS","no removal",1065,1,"Control","Cordelia",17,"new",51,112,0.544642857142857,"IV","Naive",4.71849887129509,0.455357142857143,61,"2018","original"
"426",20180610,"IB","no removal",84,1,"Control","Dawn",17,"new",3,11,0.272727272727273,"IV","Naive",2.39789527279837,0.272727272727273,3,"2018","original"
"427",20180701,"LS","no removal",320,0.996875,"Control","Hapshetsut",17,"new",28,33,0.151515151515151,"IV","Naive",3.49650756146648,0.848484848484849,4.99999999999998,"2018","original"
"428",20180701,"LS","no removal",320,0.996875,"Control","Hapshetsut",17,"old",0,1,1,"IV","Experienced",0,0,1,"2018","original"
"429",20180610,"IB","no removal",299,0.979933110367893,"CHX","Harmony",17,"new",30,62,0.483870967741935,"III","Naive",4.12713438504509,0.483870967741935,30,"2018","original"
"430",20180701,"LS","no removal",225,0.977777777777778,"CHX","Joan",17,"new",41,52,0.211538461538462,"III","Naive",3.95124371858143,0.788461538461538,11,"2018","original"
"431",20180701,"LS","no removal",225,0.977777777777778,"CHX","Joan",17,"old",6,6,0,"III","Experienced",1.79175946922805,1,0,"2018","original"
"432",20180429,"IB","no removal",484,0.997933884297521,"Control","Ms. Calendar",17,"new",66,120,0.55,"IV","Naive",4.78749174278205,0.55,66,"2018","original"
"433",20180429,"LS","no removal",254,0.980314960629921,"CHX","Spike",17,"new",35,56,0.375,"III","Naive",4.02535169073515,0.625,21,"2018","requeened"
"434",20180429,"IB","no removal",298,0.855704697986577,"CHX","Tara",17,"new",17,62,0.274193548387097,"III","Naive",4.12713438504509,0.274193548387097,17,"2018","original"
"435",20180429,"IB","no removal",298,0.855704697986577,"CHX","Tara",17,"old",9,18,0.5,"III","Experienced",2.89037175789616,0.5,9,"2018","original"
"436",20180701,"LS","no removal",179,1,"Control","The Anointed",17,"new",47,80,0.4125,"IV","Naive",4.38202663467388,0.5875,33,"2018","original"
"437",20180701,"LS","no removal",189,0.851851851851852,"CHX","The Mayor",17,"new",26,46,0.434782608695652,"III","Naive",3.8286413964891,0.565217391304348,20,"2018","original"
"438",20180701,"LS","no removal",189,0.851851851851852,"CHX","The Mayor",17,"old",7,8,0.125,"III","Experienced",2.07944154167984,0.875,1,"2018","original"
"439",20180715,"IB","no removal",127,1,"CHX","Amy",19,"new",0,17,0,"III","Naive",2.83321334405622,0,0,"2018","original"
"440",20180513,"LS","no removal",652,0.993865030674847,"CHX","Angel",19,"new",59,64,0.078125,"III","Naive",4.15888308335967,0.921875,5,"2018","original"
"441",20180513,"IB","no removal",226,0.969026548672566,"CHX","Anya",19,"new",37,73,0.506849315068493,"III","Naive",4.29045944114839,0.506849315068493,37,"2018","requeened"
"442",20180513,"IB","no removal",226,0.969026548672566,"CHX","Anya",19,"old",2,5,0.4,"III","Experienced",1.6094379124341,0.4,2,"2018","requeened"
"443",20180610,"LS","no removal",326,0.993865030674847,"Control","Bunny",19,"new",67,135,0.503703703703704,"IV","Naive",4.90527477843843,0.496296296296296,68,"2018","requeened"
"444",20180715,"IB","no removal",34,1,"CHX","Clem",19,"new",12,18,0.666666666666667,"III","Naive",2.89037175789616,0.666666666666667,12,"2018","original"
"445",20180513,"LS","no removal",938,1,"Control","Cordelia",19,"new",57,97,0.412371134020619,"IV","Naive",4.57471097850338,0.587628865979381,40,"2018","original"
"446",20180715,"LS","no removal",347,1,"Control","Hapshetsut",19,"new",28,56,0.5,"IV","Naive",4.02535169073515,0.5,28,"2018","original"
"447",20180624,"IB","no removal",277,0.992779783393502,"CHX","Harmony",19,"new",27,60,0.45,"III","Naive",4.0943445622221,0.45,27,"2018","original"
"448",20180715,"LS","no removal",275,1,"CHX","Joan",19,"new",52,79,0.341772151898734,"III","Naive",4.36944785246702,0.658227848101266,27,"2018","original"
"449",20180513,"IB","no removal",418,1,"Control","Ms. Calendar",19,"new",75,102,0.735294117647059,"IV","Naive",4.62497281328427,0.735294117647059,75,"2018","original"
"450",20180513,"LS","no removal",258,0.996124031007752,"CHX","Spike",19,"new",45,85,0.470588235294118,"III","Naive",4.44265125649032,0.529411764705882,40,"2018","requeened"
"451",20180513,"LS","no removal",258,0.996124031007752,"CHX","Spike",19,"old",4,4,0,"III","Experienced",1.38629436111989,1,0,"2018","requeened"
"452",20180513,"IB","no removal",266,0.988721804511278,"CHX","Tara",19,"new",2,18,0.111111111111111,"III","Naive",2.89037175789616,0.111111111111111,2,"2018","original"
"453",20180715,"LS","no removal",224,0.924107142857143,"CHX","The Mayor",19,"new",38,83,0.542168674698795,"III","Naive",4.4188406077966,0.457831325301205,45,"2018","original"
"454",20180527,"LS","no removal",474,0.99789029535865,"CHX","Angel",21,"new",57,75,0.24,"III","Naive",4.31748811353631,0.76,18,"2018","original"
"455",20180527,"IB","no removal",249,0.995983935742972,"CHX","Anya",21,"new",44,85,0.517647058823529,"III","Naive",4.44265125649032,0.517647058823529,44,"2018","requeened"
"456",20180624,"LS","no removal",283,0.996466431095406,"Control","Bunny",21,"new",21,55,0.618181818181818,"IV","Naive",4.00733318523247,0.381818181818182,34,"2018","requeened"
"457",20180708,"IB","no removal",301,1,"CHX","Harmony",21,"new",49,70,0.7,"III","Naive",4.24849524204936,0.7,49,"2018","original"
"458",20180527,"LS","no removal",284,1,"CHX","Spike",21,"new",27,47,0.425531914893617,"III","Naive",3.85014760171006,0.574468085106383,20,"2018","requeened"
"459",20180527,"IB","no removal",244,1,"CHX","Tara",21,"new",20,50,0.4,"III","Naive",3.91202300542815,0.4,20,"2018","original"
"460",20180610,"LS","no removal",253,1,"CHX","Angel",23,"new",50,81,0.382716049382716,"III","Naive",4.39444915467244,0.617283950617284,31,"2018","original"
"461",20180610,"IB","no removal",250,1,"CHX","Anya",23,"new",81,116,0.698275862068966,"III","Naive",4.75359019110636,0.698275862068966,81.0000000000001,"2018","requeened"
"462",20180708,"LS","no removal",271,1,"Control","Bunny",23,"new",43,84,0.488095238095238,"IV","Naive",4.43081679884331,0.511904761904762,41,"2018","requeened"
"463",20180325,"IB","no removal",405,0.197530864197531,"CHX","Amy",3,"old",0,41,0,"III","Experienced",3.71357206670431,0,0,"2018","original"
"464",20180408,"IB","no removal",121,0.0826446280991736,"Control","Andrew",3,"old",44,54,0.814814814814815,"IV","Experienced",3.98898404656427,0.814814814814815,44,"2018","original"
"465",20180121,"LS","no removal",497,0.0643863179074447,"CHX","Angel",3,"old",35,36,0.0277777777777778,"III","Experienced",3.58351893845611,0.972222222222222,1,"2018","original"
"466",20180121,"IB","no removal",399,0.0701754385964912,"CHX","Anya",3,"old",1,18,0.0555555555555556,"III","Experienced",2.89037175789616,0.0555555555555556,1,"2018","original"
"467",20180219,"LS","no removal",693,0.343434343434343,"Control","Bunny",3,"old",66,124,0.467741935483871,"IV","Experienced",4.82028156560504,0.532258064516129,58,"2018","requeened"
"468",20180325,"IB","no removal",394,0.144670050761421,"CHX","Clem",3,"old",0,17,0,"III","Experienced",2.83321334405622,0,0,"2018","original"
"469",20180121,"LS","no removal",580,0.23448275862069,"Control","Cordelia",3,"old",64,116,0.448275862068966,"IV","Experienced",4.75359019110636,0.551724137931034,52.0000000000001,"2018","original"
"470",20180304,"IB","no removal",131,0.221374045801527,"Control","Dawn",3,"old",33,66,0.5,"IV","Experienced",4.18965474202643,0.5,33,"2018","original"
"471",20180219,"LS","no removal",468,0.16025641025641,"CHX","Druscilla",3,"old",9,11,0.181818181818182,"III","Experienced",2.39789527279837,0.818181818181818,2,"2018","original"
"472",20180325,"LS","no removal",137,0.153284671532847,"Control","Hapshetsut",3,"old",1,8,0.875,"IV","Experienced",2.07944154167984,0.125,7,"2018","original"
"473",20180304,"IB","no removal",195,0.153846153846154,"CHX","Harmony",3,"old",28,75,0.373333333333333,"III","Experienced",4.31748811353631,0.373333333333333,28,"2018","original"
"474",20180325,"LS","no removal",394,0.223350253807107,"CHX","Joan",3,"old",44,44,0,"III","Experienced",3.78418963391826,1,0,"2018","original"
"475",20180325,"IB","no removal",356,0.26123595505618,"Control","Kendra",3,"old",1,36,0.0277777777777778,"IV","Experienced",3.58351893845611,0.0277777777777778,1,"2018","original"
"476",20180121,"IB","no removal",400,0.26,"Control","Ms. Calendar",3,"old",25,51,0.490196078431373,"IV","Experienced",3.93182563272433,0.490196078431373,25,"2018","original"
"477",20180121,"LS","no removal",536,0.188432835820896,"CHX","Spike",3,"old",45,46,0.0217391304347826,"III","Experienced",3.8286413964891,0.978260869565217,1,"2018","original"
"478",20180121,"IB","no removal",383,0.0522193211488251,"CHX","Tara",3,"old",0,19,0,"III","Experienced",2.94443897916644,0,0,"2018","original"
"479",20180325,"LS","no removal",134,0.164179104477612,"Control","The Anointed",3,"old",4,6,0.333333333333333,"IV","Experienced",1.79175946922805,0.666666666666667,2,"2018","original"
"480",20180408,"LS","no removal",643,0.290824261275272,"CHX","The Brain",3,"old",75,76,0.0131578947368421,"III","Experienced",4.33073334028633,0.986842105263158,1,"2018","original"
"481",20180325,"LS","no removal",60,0.0333333333333333,"CHX","The Mayor",3,"old",6,6,0,"III","Experienced",1.79175946922805,1,0,"2018","original"
"482",20180408,"IB","no removal",336,0.300595238095238,"CHX","Amy",5,"old",0,9,0,"III","Experienced",2.19722457733622,0,0,"2018","original"
"483",20180422,"IB","no removal",116,0.112068965517241,"Control","Andrew",5,"old",25,30,0.833333333333333,"IV","Experienced",3.40119738166216,0.833333333333333,25,"2018","original"
"484",20180204,"LS","no removal",522,0.120689655172414,"CHX","Angel",5,"old",29,29,0,"III","Experienced",3.36729582998647,1,0,"2018","original"
"485",20180204,"IB","no removal",411,0.180048661800487,"CHX","Anya",5,"old",1,14,0.0714285714285714,"III","Experienced",2.63905732961526,0.0714285714285714,1,"2018","requeened"
"486",20180304,"LS","no removal",294,1,"Control","Bunny",5,"new",1,1,0,"IV","Naive",0,1,0,"2018","requeened"
"487",20180304,"LS","no removal",294,1,"Control","Bunny",5,"old",42,78,0.461538461538462,"IV","Experienced",4.35670882668959,0.538461538461538,36,"2018","requeened"
"488",20180408,"IB","no removal",321,0.305295950155763,"CHX","Clem",5,"old",0,26,0,"III","Experienced",3.25809653802148,0,0,"2018","original"
"489",20180204,"LS","no removal",710,0.477464788732394,"Control","Cordelia",5,"old",49,71,0.309859154929577,"IV","Experienced",4.26267987704132,0.690140845070423,22,"2018","original"
"490",20180318,"IB","no removal",142,0.429577464788732,"Control","Dawn",5,"old",21,44,0.477272727272727,"IV","Experienced",3.78418963391826,0.477272727272727,21,"2018","original"
"491",20180304,"LS","no removal",436,0.247706422018349,"CHX","Druscilla",5,"old",31,45,0.311111111111111,"III","Experienced",3.80666248977032,0.688888888888889,14,"2018","original"
"492",20180408,"LS","no removal",230,0.560869565217391,"Control","Hapshetsut",5,"old",21,70,0.7,"IV","Experienced",4.24849524204936,0.3,49,"2018","original"
"493",20180318,"IB","no removal",216,0.356481481481481,"CHX","Harmony",5,"old",2,40,0.05,"III","Experienced",3.68887945411394,0.05,2,"2018","original"
"494",20180408,"LS","no removal",338,0.239644970414201,"CHX","Joan",5,"old",7,7,0,"III","Experienced",1.94591014905531,1,0,"2018","original"
"495",20180408,"IB","no removal",309,0.27831715210356,"Control","Kendra",5,"old",9,42,0.214285714285714,"IV","Experienced",3.73766961828337,0.214285714285714,8.99999999999999,"2018","original"
"496",20180204,"IB","no removal",473,0.490486257928118,"Control","Ms. Calendar",5,"old",51,92,0.554347826086957,"IV","Experienced",4.52178857704904,0.554347826086957,51,"2018","original"
"497",20180204,"LS","no removal",491,0.317718940936864,"CHX","Spike",5,"old",34,35,0.0285714285714286,"III","Experienced",3.55534806148941,0.971428571428571,1,"2018","original"
"498",20180204,"IB","no removal",373,0.112600536193029,"CHX","Tara",5,"old",3,24,0.125,"III","Experienced",3.17805383034795,0.125,3,"2018","original"
"499",20180408,"LS","no removal",117,0.222222222222222,"Control","The Anointed",5,"old",0,3,1,"IV","Experienced",1.09861228866811,0,3,"2018","original"
"500",20180422,"LS","no removal",662,0.450151057401813,"CHX","The Brain",5,"old",17,17,0,"III","Experienced",2.83321334405622,1,0,"2018","original"
"501",20180408,"LS","no removal",53,0.0377358490566038,"CHX","The Mayor",5,"old",14,14,0,"III","Experienced",2.63905732961526,1,0,"2018","original"
"502",20180422,"IB","no removal",272,0.330882352941176,"CHX","Amy",7,"old",0,32,0,"III","Experienced",3.46573590279973,0,0,"2018","original"
"503",20180506,"IB","no removal",98,0.285714285714286,"Control","Andrew",7,"old",36,49,0.73469387755102,"IV","Experienced",3.89182029811063,0.73469387755102,36,"2018","original"
"504",20180219,"LS","no removal",539,0.187384044526902,"CHX","Angel",7,"old",47,48,0.0208333333333334,"III","Experienced",3.87120101090789,0.979166666666667,1,"2018","original"
"505",20180219,"IB","no removal",320,0.246875,"CHX","Anya",7,"old",0,39,0,"III","Experienced",3.66356164612965,0,0,"2018","requeened"
"506",20180318,"LS","no removal",548,0.569343065693431,"Control","Bunny",7,"old",40,69,0.420289855072464,"IV","Experienced",4.23410650459726,0.579710144927536,29,"2018","requeened"
"507",20180422,"IB","no removal",296,0.39527027027027,"CHX","Clem",7,"old",0,24,0,"III","Experienced",3.17805383034795,0,0,"2018","original"
"508",20180219,"LS","no removal",836,0.535885167464115,"Control","Cordelia",7,"new",10,16,0.375,"IV","Naive",2.77258872223978,0.625,6,"2018","original"
"509",20180219,"LS","no removal",836,0.535885167464115,"Control","Cordelia",7,"old",23,47,0.51063829787234,"IV","Experienced",3.85014760171006,0.48936170212766,24,"2018","original"
"510",20180401,"IB","no removal",139,0.539568345323741,"Control","Dawn",7,"old",37,62,0.596774193548387,"IV","Experienced",4.12713438504509,0.596774193548387,37,"2018","original"
"511",20180318,"LS","no removal",374,0.320855614973262,"CHX","Druscilla",7,"old",48,52,0.0769230769230769,"III","Experienced",3.95124371858143,0.923076923076923,4,"2018","original"
"512",20180422,"LS","no removal",355,0.830985915492958,"Control","Hapshetsut",7,"old",24,34,0.294117647058823,"IV","Experienced",3.52636052461616,0.705882352941177,9.99999999999998,"2018","original"
"513",20180401,"IB","no removal",261,0.455938697318008,"CHX","Harmony",7,"old",11,88,0.125,"III","Experienced",4.47733681447821,0.125,11,"2018","original"
"514",20180422,"LS","no removal",328,0.323170731707317,"CHX","Joan",7,"old",64,64,0,"III","Experienced",4.15888308335967,1,0,"2018","original"
"515",20180422,"IB","no removal",192,0.40625,"Control","Kendra",7,"old",2,19,0.105263157894737,"IV","Experienced",2.94443897916644,0.105263157894737,2,"2018","original"
"516",20180219,"IB","no removal",547,0.60146252285192,"Control","Ms. Calendar",7,"old",38,54,0.703703703703704,"IV","Experienced",3.98898404656427,0.703703703703704,38,"2018","original"
"517",20180219,"IB","no removal",547,0.60146252285192,"Control","Ms. Calendar",7,"new",1,1,1,"IV","Naive",0,1,1,"2018","original"
"518",20180219,"LS","no removal",154,0.779220779220779,"CHX","Spike",7,"new",5,5,0,"III","Naive",1.6094379124341,1,0,"2018","requeened"
"519",20180219,"LS","no removal",154,0.779220779220779,"CHX","Spike",7,"old",19,19,0,"III","Experienced",2.94443897916644,1,0,"2018","requeened"
"520",20180219,"IB","no removal",358,0.14804469273743,"CHX","Tara",7,"old",0,17,0,"III","Experienced",2.83321334405622,0,0,"2018","original"
"521",20180422,"LS","no removal",141,0.411347517730496,"Control","The Anointed",7,"old",1,7,0.857142857142857,"IV","Experienced",1.94591014905531,0.142857142857143,6,"2018","original"
"522",20180506,"LS","no removal",650,0.593846153846154,"CHX","The Brain",7,"new",15,16,0.0625,"III","Naive",2.77258872223978,0.9375,1,"2018","original"
"523",20180506,"LS","no removal",650,0.593846153846154,"CHX","The Brain",7,"old",23,23,0,"III","Experienced",3.13549421592915,1,0,"2018","original"
"524",20180422,"LS","no removal",52,0.0192307692307692,"CHX","The Mayor",7,"old",4,5,0.2,"III","Experienced",1.6094379124341,0.8,1,"2018","original"
"525",20180506,"IB","no removal",244,0.401639344262295,"CHX","Amy",9,"new",0,2,0,"III","Naive",0.693147180559945,0,0,"2018","original"
"526",20180506,"IB","no removal",244,0.401639344262295,"CHX","Amy",9,"old",1,40,0.025,"III","Experienced",3.68887945411394,0.025,1,"2018","original"
"527",20180520,"IB","no removal",146,0.691780821917808,"Control","Andrew",9,"old",13,15,0.866666666666667,"IV","Experienced",2.70805020110221,0.866666666666667,13,"2018","original"
"528",20180304,"LS","no removal",706,0.382436260623229,"CHX","Angel",9,"new",0,1,1,"III","Naive",0,0,1,"2018","original"
"529",20180304,"LS","no removal",706,0.382436260623229,"CHX","Angel",9,"old",57,66,0.136363636363636,"III","Experienced",4.18965474202643,0.863636363636364,8.99999999999998,"2018","original"
"530",20180304,"IB","no removal",282,0.411347517730496,"CHX","Anya",9,"old",2,43,0.0465116279069767,"III","Experienced",3.76120011569356,0.0465116279069767,2,"2018","requeened"
"531",20180401,"LS","no removal",544,0.632352941176471,"Control","Bunny",9,"new",2,4,0.5,"IV","Naive",1.38629436111989,0.5,2,"2018","requeened"
"532",20180401,"LS","no removal",544,0.632352941176471,"Control","Bunny",9,"old",48,99,0.515151515151515,"IV","Experienced",4.59511985013459,0.484848484848485,51,"2018","requeened"
"533",20180506,"IB","no removal",168,0.636904761904762,"CHX","Clem",9,"new",1,5,0.2,"III","Naive",1.6094379124341,0.2,1,"2018","original"
"534",20180506,"IB","no removal",168,0.636904761904762,"CHX","Clem",9,"old",3,21,0.142857142857143,"III","Experienced",3.04452243772342,0.142857142857143,3,"2018","original"
"535",20180304,"LS","no removal",936,0.701923076923077,"Control","Cordelia",9,"new",40,58,0.310344827586207,"IV","Naive",4.06044301054642,0.689655172413793,18,"2018","original"
"536",20180304,"LS","no removal",936,0.701923076923077,"Control","Cordelia",9,"old",3,13,0.769230769230769,"IV","Experienced",2.56494935746154,0.230769230769231,10,"2018","original"
"537",20180415,"IB","no removal",130,0.776923076923077,"Control","Dawn",9,"old",10,20,0.5,"IV","Experienced",2.99573227355399,0.5,10,"2018","original"
"538",20180415,"IB","no removal",130,0.776923076923077,"Control","Dawn",9,"new",6,20,0.3,"IV","Naive",2.99573227355399,0.3,6,"2018","original"
"539",20180506,"LS","no removal",340,0.935294117647059,"Control","Hapshetsut",9,"new",3,11,0.727272727272727,"IV","Naive",2.39789527279837,0.272727272727273,8,"2018","original"
"540",20180506,"LS","no removal",340,0.935294117647059,"Control","Hapshetsut",9,"old",3,9,0.666666666666667,"IV","Experienced",2.19722457733622,0.333333333333333,6,"2018","original"
"541",20180415,"IB","no removal",300,0.593333333333333,"CHX","Harmony",9,"old",18,59,0.305084745762712,"III","Experienced",4.07753744390572,0.305084745762712,18,"2018","original"
"542",20180506,"LS","no removal",311,0.363344051446945,"CHX","Joan",9,"new",2,2,0,"III","Naive",0.693147180559945,1,0,"2018","original"
"543",20180506,"LS","no removal",311,0.363344051446945,"CHX","Joan",9,"old",71,71,0,"III","Experienced",4.26267987704132,1,0,"2018","original"
"544",20180506,"IB","no removal",268,0.667910447761194,"Control","Kendra",9,"new",0,5,0,"IV","Naive",1.6094379124341,0,0,"2018","original"
"545",20180506,"IB","no removal",268,0.667910447761194,"Control","Kendra",9,"old",6,27,0.222222222222222,"IV","Experienced",3.29583686600433,0.222222222222222,5.99999999999999,"2018","original"
"546",20180304,"IB","no removal",374,1,"Control","Ms. Calendar",9,"new",39,76,0.513157894736842,"IV","Naive",4.33073334028633,0.513157894736842,39,"2018","original"
"547",20180304,"IB","no removal",374,1,"Control","Ms. Calendar",9,"old",4,5,0.8,"IV","Experienced",1.6094379124341,0.8,4,"2018","original"
"548",20180304,"LS","no removal",100,0.94,"CHX","Spike",9,"new",9,14,0.357142857142857,"III","Naive",2.63905732961526,0.642857142857143,5,"2018","requeened"
"549",20180304,"LS","no removal",100,0.94,"CHX","Spike",9,"old",10,17,0.411764705882353,"III","Experienced",2.83321334405622,0.588235294117647,7,"2018","requeened"
"550",20180304,"IB","no removal",395,0.392405063291139,"CHX","Tara",9,"old",5,39,0.128205128205128,"III","Experienced",3.66356164612965,0.128205128205128,4.99999999999999,"2018","original"
"551",20180506,"LS","no removal",180,0.7,"Control","The Anointed",9,"new",19,23,0.173913043478261,"IV","Naive",3.13549421592915,0.826086956521739,4,"2018","original"
"552",20180506,"LS","no removal",180,0.7,"Control","The Anointed",9,"old",11,14,0.214285714285714,"IV","Experienced",2.63905732961526,0.785714285714286,3,"2018","original"
"553",20180520,"LS","no removal",562,0.870106761565836,"CHX","The Brain",9,"old",9,12,0.25,"III","Experienced",2.484906649788,0.75,3,"2018","original"
"554",20180520,"LS","no removal",562,0.870106761565836,"CHX","The Brain",9,"new",25,72,0.652777777777778,"III","Naive",4.27666611901606,0.347222222222222,47,"2018","original"
"555",20180506,"LS","no removal",51,0.0392156862745098,"CHX","The Mayor",9,"old",4,4,0,"III","Experienced",1.38629436111989,1,0,"2018","original"
