"","Colony","Week","Treatment","Agegroup_focal","Choice","EorN_focal","Forager_ID","Date.x","Decision_time","TouchIBtiny","TouchLStiny","Prop_exp","Num_tinies","X.x","Num_outbound_IB","Num_outbound_LS","Outbound_propIB","X.y","AgeGroup","timepoint","Date.y","Day","IB_taken","Total_Leaves","Source.x","Source.y","prev_IB_attempts","Prop_IB","TinyBinary","Choice_bin"
"229","51302",11,"Control",2,"IB","Naive","IB4",20170804,588.083,1,0,0.111111111111111,1,311,1,1,0.5,419,2,13,20170804,77,46,83,"Boris.og","Boris.og",32,0.55421686746988,"Preset",1
"230","51302",11,"Control",2,"LS","Naive","LS2",20170804,349.23,0,0,0.1,0,313,2,0,1,419,2,13,20170804,77,46,83,"Boris.og","Boris.og",32,0.55421686746988,"Absent",0
"231","51302",11,"Control",2,"LS","Naive","LS4",20170804,1080.118,1,0,0,1,314,0,1,0,419,2,13,20170804,77,46,83,"Boris.og","Boris.og",32,0.55421686746988,"Preset",0
"232","51302",11,"Control",3,"LS","Naive","LS1",20170804,208.809,0,0,0.166666666666667,0,312,0,1,0,433,3,13,20170804,77,4,20,"Boris.og","Boris.og",4,0.2,"Absent",0
"233","51302",15,"Control",2,"LS","Naive","LS1",20170901,179.418,0,0,0,0,315,0,0,NA,423,2,17,20170901,105,0,4,"Boris.og","Boris.og",92,0,"Absent",0
"234","51302",15,"Control",2,"LS","Naive","LS3",20170901,390.358,0,0,0.2,0,317,0,0,NA,423,2,17,20170901,105,0,4,"Boris.og","Boris.og",92,0,"Absent",0
"235","51302",15,"Control",3,"LS","Naive","LS2",20170901,257.034,0,0,0,0,316,0,1,0,437,3,17,20170901,105,0,1,"Boris.og","Boris.og",13,0,"Absent",0
"236","51302",19,"Control",3,"LS","Naive","LS7",20170929,1298.464,0,0,0,0,320,0,2,0,438,3,21,20170929,133,0,14,"Boris.og","Boris.og",13,0,"Absent",0
"237","51302",19,"Control",4,"LS","Naive","LS6",20170929,1242.07,0,0,0.2,0,319,0,2,0,439,4,21,20170929,133,0,4,"Boris.og","Boris.og",0,0,"Absent",0
"238","51302",19,"Control",6,"LS","Naive","LS5",20170929,1204.229,0,0,0,0,318,0,0,NA,443,6,21,20170929,133,0,3,"Boris.og","Boris.og",0,0,"Absent",0
"239","51303",3,"Control",1,"IB","Experienced","IB1",20170609,286.077,0,0,1,0,321,1,2,0.333333333333333,449,1,6,20170609,21,45,79,"Boris.og","Boris.og",225,0.569620253164557,"Absent",1
"240","51303",3,"Control",1,"IB","Experienced","IB3",20170609,1223.84,0,0,0.818181818181818,0,322,1,0,1,449,1,6,20170609,21,45,79,"Boris.og","Boris.og",225,0.569620253164557,"Absent",1
"241","51303",3,"Control",1,"IB","Experienced","IB4",20170609,1615.804,0,0,0.909090909090909,0,323,1,1,0.5,449,1,6,20170609,21,45,79,"Boris.og","Boris.og",225,0.569620253164557,"Absent",1
"242","51303",3,"Control",1,"LS","Experienced","LS3",20170609,599.808,0,0,0.933333333333333,0,324,0,1,0,449,1,6,20170609,21,45,79,"Boris.og","Boris.og",225,0.569620253164557,"Absent",0
"243","51303",3,"Control",1,"LS","Experienced","LS5",20170609,913.598,0,0,0.777777777777778,0,325,1,1,0.5,449,1,6,20170609,21,45,79,"Boris.og","Boris.og",225,0.569620253164557,"Absent",0
"244","51303",3,"Control",1,"LS","Experienced","LS9",20170609,1641.066,0,0,1,0,326,0,2,0,449,1,6,20170609,21,45,79,"Boris.og","Boris.og",225,0.569620253164557,"Absent",0
"245","51303",11,"Control",2,"IB","Naive","IB1",20170804,307.513,0,0,0,0,327,0,2,0,462,2,14,20170804,77,1,27,"Boris.og","Boris.og",56,0.037037037037037,"Absent",1
"246","51303",11,"Control",2,"LS","Naive","LS1",20170804,347.303,1,0,0,1,328,1,2,0.333333333333333,462,2,14,20170804,77,1,27,"Boris.og","Boris.og",56,0.037037037037037,"Preset",0
"247","51303",15,"Control",1,"LS","Experienced","LS8",20170901,330.204,1,0,0.333333333333333,1,334,0,2,0,455,1,18,20170901,105,1,13,"Boris.og","Boris.og",288,0.0769230769230769,"Preset",0
"248","51303",15,"Control",3,"IB","Naive","IB4",20170901,1212.57,0,1,0,1,329,0,0,NA,474,3,18,20170901,105,5,24,"Boris.og","Boris.og",7,0.208333333333333,"Preset",1
"249","51303",15,"Control",3,"IB","Naive","IB5",20170901,1696.487,0,0,0,0,330,1,0,1,474,3,18,20170901,105,5,24,"Boris.og","Boris.og",7,0.208333333333333,"Absent",1
"250","51303",15,"Control",3,"LS","Naive","LS10",20170901,394.792,0,0,0,0,332,0,1,0,474,3,18,20170901,105,5,24,"Boris.og","Boris.og",7,0.208333333333333,"Absent",0
"251","51303",15,"Control",3,"LS","Naive","LS6",20170901,285.314,0,0,0,0,333,0,2,0,474,3,18,20170901,105,5,24,"Boris.og","Boris.og",7,0.208333333333333,"Absent",0
"252","51303",19,"Control",3,"LS","Naive","LS1",20170929,158.425,0,0,NA,0,335,0,0,NA,475,3,21,20170929,133,0,3,"Boris.og","Boris.og",12,0,"Absent",0
"253","51303",19,"Control",3,"LS","Naive","LS2",20170929,417.297,0,0,0,0,336,0,0,NA,475,3,21,20170929,133,0,3,"Boris.og","Boris.og",12,0,"Absent",0
"254","51303",19,"Control",3,"LS","Naive","LS3",20170929,481.699,0,0,0,0,337,0,0,NA,475,3,21,20170929,133,0,3,"Boris.og","Boris.og",12,0,"Absent",0
"255","52001",3,"CHX",1,"IB","Experienced","IB1",20170627,921.69,0,0,0.9,0,106,0,1,0,482,1,6,20170627,21,2,43,"notebook","notebook",2,0.0465116279069767,"Absent",1
"256","52001",3,"CHX",1,"IB","Experienced","IB2",20170627,1272.746,0,0,0.833333333333333,0,107,0,1,0,482,1,6,20170627,21,2,43,"notebook","notebook",2,0.0465116279069767,"Absent",1
"257","52001",3,"CHX",1,"LS","Experienced","LS2",20170627,852.109,0,0,1,0,109,0,0,NA,482,1,6,20170627,21,2,43,"notebook","notebook",2,0.0465116279069767,"Absent",0
"258","52001",3,"CHX",2,"LS","Naive","LS1",20170627,375.761,0,0,0.9,0,108,0,2,0,484,2,6,20170627,21,0,6,"notebook","notebook",0,0,"Absent",0
"259","52001",11,"CHX",2,"LS","Naive","LS1",20170822,921.16,0,0,0,0,112,0,3,0,494,2,16,20170822,77,0,14,"Boris.og","Boris.og",8,0,"Absent",0
"260","52001",11,"CHX",3,"IB","Naive","IB1",20170822,92.824,0,1,0,1,110,0,1,0,501,3,16,20170822,77,2,61,"Boris.og","Boris.og",16,0.0327868852459016,"Preset",1
"261","52001",11,"CHX",3,"IB","Naive","IB2",20170822,1373.438,2,0,0,2,111,0,1,0,501,3,16,20170822,77,2,61,"Boris.og","Boris.og",16,0.0327868852459016,"Preset",1
"262","52001",11,"CHX",3,"LS","Naive","LS2",20170822,1053.201,1,0,0,1,113,0,2,0,501,3,16,20170822,77,2,61,"Boris.og","Boris.og",16,0.0327868852459016,"Preset",0
"263","52001",15,"CHX",3,"LS","Naive","LS10",20170919,1525.422,0,0,0,0,115,0,0,NA,505,3,20,20170919,105,0,25,"Boris.og","Boris.og",18,0,"Absent",0
"264","52001",15,"CHX",3,"LS","Naive","LS3",20170919,337.899,1,1,0,2,116,0,0,NA,505,3,20,20170919,105,0,25,"Boris.og","Boris.og",18,0,"Preset",0
"265","52001",15,"CHX",4,"IB","Naive","IB1",20170919,25.796,0,0,0,0,114,0,0,NA,512,4,20,20170919,105,1,8,"Boris.og","Boris.og",1,0.125,"Absent",1
"266","52001",15,"CHX",8,"LS","Naive","LS5",20170919,507.61,1,2,0,3,117,0,0,NA,515,8,20,20170919,105,1,6,"Boris.og","Boris.og",0,0.166666666666667,"Preset",0
"267","52002",3,"Control",1,"IB","Experienced","IB2",20170627,299.93,0,0,0.9,0,338,0,0,NA,520,1,6,20170627,21,31,91,"Boris.og","Boris.og",118,0.340659340659341,"Absent",1
"268","52002",3,"Control",1,"IB","Experienced","IB3",20170627,839.673,0,0,1,0,339,0,0,NA,520,1,6,20170627,21,31,91,"Boris.og","Boris.og",118,0.340659340659341,"Absent",1
"269","52002",3,"Control",1,"IB","Experienced","IB5",20170627,1571.638,0,0,1,0,340,0,1,0,520,1,6,20170627,21,31,91,"Boris.og","Boris.og",118,0.340659340659341,"Absent",1
"270","52002",3,"Control",1,"LS","Experienced","LS1",20170627,179.801,0,0,1,0,341,1,0,1,520,1,6,20170627,21,31,91,"Boris.og","Boris.og",118,0.340659340659341,"Absent",0
"271","52002",3,"Control",1,"LS","Experienced","LS2",20170627,462.495,0,0,1,0,342,0,1,0,520,1,6,20170627,21,31,91,"Boris.og","Boris.og",118,0.340659340659341,"Absent",0
"272","52002",3,"Control",1,"LS","Experienced","LS3",20170627,531.724,0,0,0.952380952380952,0,343,0,1,0,520,1,6,20170627,21,31,91,"Boris.og","Boris.og",118,0.340659340659341,"Absent",0
"273","52002",7,"Control",1,"LS","Experienced","LS4",20170725,586.569,0,0,0.166666666666667,0,348,0,0,NA,524,1,10,20170725,49,1,7,"Boris.og","Boris.og",167,0.142857142857143,"Absent",0
"274","52002",7,"Control",1,"LS","Experienced","LS5",20170725,1035.97,0,1,0.25,1,349,0,0,NA,524,1,10,20170725,49,1,7,"Boris.og","Boris.og",167,0.142857142857143,"Preset",0
"275","52002",7,"Control",2,"IB","Naive","IB2",20170725,124.443,0,0,0.111111111111111,0,344,0,0,NA,529,2,10,20170725,49,9,27,"Boris.og","Boris.og",6,0.333333333333333,"Absent",1
"276","52002",7,"Control",2,"IB","Naive","IB3",20170725,501.319,1,0,0,1,345,0,0,NA,529,2,10,20170725,49,9,27,"Boris.og","Boris.og",6,0.333333333333333,"Preset",1
"277","52002",7,"Control",2,"IB","Naive","IB5",20170725,616.352,0,0,0.142857142857143,0,346,0,0,NA,529,2,10,20170725,49,9,27,"Boris.og","Boris.og",6,0.333333333333333,"Absent",1
"278","52002",7,"Control",2,"LS","Naive","LS2",20170725,345.879,0,0,0.125,0,347,0,1,0,529,2,10,20170725,49,9,27,"Boris.og","Boris.og",6,0.333333333333333,"Absent",0
"279","52002",11,"Control",2,"IB","Naive","IB3",20170822,1043.141,0,0,0,0,351,0,2,0,533,2,14,20170822,77,24,63,"Boris.og","Boris.og",97,0.380952380952381,"Absent",1
"280","52002",11,"Control",2,"LS","Naive","LS2",20170822,708.438,0,0,0,0,353,0,0,NA,533,2,14,20170822,77,24,63,"Boris.og","Boris.og",97,0.380952380952381,"Absent",0
"281","52002",11,"Control",2,"LS","Naive","LS5",20170822,1635.634,0,2,0,2,355,0,2,0,533,2,14,20170822,77,24,63,"Boris.og","Boris.og",97,0.380952380952381,"Preset",0
"282","52002",11,"Control",3,"IB","Naive","IB1",20170822,599.734,0,0,0,0,350,0,4,0,541,3,14,20170822,77,9,44,"Boris.og","Boris.og",23,0.204545454545455,"Absent",1
"283","52002",11,"Control",3,"IB","Naive","IB4",20170822,1300.337,0,1,0,1,352,1,0,1,541,3,14,20170822,77,9,44,"Boris.og","Boris.og",23,0.204545454545455,"Preset",1
"284","52002",11,"Control",3,"LS","Naive","LS4",20170822,1508.207,0,2,0,2,354,0,3,0,541,3,14,20170822,77,9,44,"Boris.og","Boris.og",23,0.204545454545455,"Preset",0
"285","52002",15,"Control",3,"IB","Naive","IB4",20170919,356.127,0,0,0,0,356,0,0,NA,544,3,17,20170919,105,15,49,"Boris.og","Boris.og",78,0.306122448979592,"Absent",1
"286","52002",15,"Control",3,"IB","Naive","IB6",20170919,628.565,0,0,0,0,357,0,1,0,544,3,17,20170919,105,15,49,"Boris.og","Boris.og",78,0.306122448979592,"Absent",1
"287","52002",15,"Control",3,"IB","Naive","IB9",20170919,1125.23,0,0,0,0,358,0,0,NA,544,3,17,20170919,105,15,49,"Boris.og","Boris.og",78,0.306122448979592,"Absent",1
"288","52002",15,"Control",3,"LS","Naive","LS5",20170919,556.427,0,0,0,0,359,1,1,0.5,544,3,17,20170919,105,15,49,"Boris.og","Boris.og",78,0.306122448979592,"Absent",0
"289","52002",15,"Control",3,"LS","Naive","LS8",20170919,985.826,0,1,0,1,360,0,2,0,544,3,17,20170919,105,15,49,"Boris.og","Boris.og",78,0.306122448979592,"Preset",0
"290","52002",15,"Control",3,"LS","Naive","LS9",20170919,1079.015,0,0,0,0,361,0,1,0,544,3,17,20170919,105,15,49,"Boris.og","Boris.og",78,0.306122448979592,"Absent",0
"291","52002",19,"Control",7,"IB","Naive","IB6",20171017,346.467,1,0,0,1,363,0,1,0,551,7,20,20171017,133,13,18,"Boris.og","Boris.og",0,0.722222222222222,"Preset",1
"292","52002",19,"Control",7,"IB","Naive","IB7",20171017,878.034,0,0,0,0,364,0,0,NA,551,7,20,20171017,133,13,18,"Boris.og","Boris.og",0,0.722222222222222,"Absent",1
"293","52002",19,"Control",8,"IB","Naive","IB3",20171017,240.43,0,0,0,0,362,0,0,NA,554,8,20,20171017,133,6,19,"Boris.og","Boris.og",0,0.315789473684211,"Absent",1
"294","52002",19,"Control",8,"LS","Naive","LS6",20171017,1188.379,0,0,0,0,366,0,0,NA,554,8,20,20171017,133,6,19,"Boris.og","Boris.og",0,0.315789473684211,"Absent",0
"295","52002",19,"Control",9,"LS","Naive","LS1",20171017,236.783,0,0,0,0,365,0,0,NA,557,9,20,20171017,133,2,12,"Boris.og","Boris.og",0,0.166666666666667,"Absent",0
"296","52002",19,"Control",9,"LS","Naive","LS7",20171017,1313.477,1,0,0,1,367,0,2,0,557,9,20,20171017,133,2,12,"Boris.og","Boris.og",0,0.166666666666667,"Preset",0
"297","52501",3,"CHX",1,"IB","Experienced","IB1",20170627,249.646,1,1,1,2,118,0,0,NA,563,1,5,20170627,21,6,51,"Boris.og","Boris.og",8,0.117647058823529,"Preset",1
"298","52501",3,"CHX",1,"IB","Experienced","IB3",20170627,437.64,0,0,1,0,119,0,0,NA,563,1,5,20170627,21,6,51,"Boris.og","Boris.og",8,0.117647058823529,"Absent",1
"299","52501",3,"CHX",1,"LS","Experienced","LS3",20170627,557.295,0,0,1,0,120,0,2,0,563,1,5,20170627,21,6,51,"Boris.og","Boris.og",8,0.117647058823529,"Absent",0
"300","52501",3,"CHX",1,"LS","Experienced","LS5",20170627,911.13,2,0,1,2,121,0,1,0,563,1,5,20170627,21,6,51,"Boris.og","Boris.og",8,0.117647058823529,"Preset",0
"301","52501",3,"CHX",1,"LS","Experienced","LS9",20170627,1538.674,0,0,1,0,122,0,2,0,563,1,5,20170627,21,6,51,"Boris.og","Boris.og",8,0.117647058823529,"Absent",0
"302","52501",7,"CHX",1,"IB","Experienced","IB5",20170725,650.785,2,0,0.285714285714286,2,125,0,1,0,568,1,10,20170725,49,2,9,"Boris.og","Boris.og",14,0.222222222222222,"Preset",1
"303","52501",7,"CHX",2,"IB","Naive","IB1",20170725,50.773,0,0,0.444444444444444,0,123,0,0,NA,572,2,10,20170725,49,6,58,"Boris.og","Boris.og",0,0.103448275862069,"Absent",1
"304","52501",7,"CHX",2,"IB","Naive","IB3",20170725,109.981,1,1,0.285714285714286,2,124,0,0,NA,572,2,10,20170725,49,6,58,"Boris.og","Boris.og",0,0.103448275862069,"Preset",1
"305","52501",7,"CHX",2,"LS","Naive","LS2",20170725,328.459,1,0,0.384615384615385,1,126,0,0,NA,572,2,10,20170725,49,6,58,"Boris.og","Boris.og",0,0.103448275862069,"Preset",0
"306","52501",7,"CHX",2,"LS","Naive","LS3",20170725,707.956,3,0,0.142857142857143,3,127,1,0,1,572,2,10,20170725,49,6,58,"Boris.og","Boris.og",0,0.103448275862069,"Preset",0
"307","52501",7,"CHX",2,"LS","Naive","LS4",20170725,1343.314,4,0,0.0769230769230769,4,128,0,0,NA,572,2,10,20170725,49,6,58,"Boris.og","Boris.og",0,0.103448275862069,"Preset",0
"308","52501",11,"CHX",3,"IB","Naive","IB2",20170822,404.608,0,1,0,1,130,1,0,1,583,3,15,20170822,77,5,54,"Boris.og","Boris.og",7,0.0925925925925926,"Preset",1
"309","52501",11,"CHX",3,"LS","Naive","LS2",20170822,733.937,2,0,0,2,133,0,1,0,583,3,15,20170822,77,5,54,"Boris.og","Boris.og",7,0.0925925925925926,"Preset",0
"310","52501",11,"CHX",3,"LS","Naive","LS3",20170822,1152.79,3,1,0,4,134,0,1,0,583,3,15,20170822,77,5,54,"Boris.og","Boris.og",7,0.0925925925925926,"Preset",0
"311","52501",11,"CHX",3,"IB","Naive","IB1",20170822,171.195,0,1,0,1,129,0,0,NA,583,3,15,20170822,77,5,54,"Boris.og","Boris.og",7,0.0925925925925926,"Preset",1
"312","52501",11,"CHX",3,"IB","Naive","IB5",20170822,951.669,2,0,0,2,131,0,0,NA,583,3,15,20170822,77,5,54,"Boris.og","Boris.og",7,0.0925925925925926,"Preset",1
"313","52501",11,"CHX",4,"LS","Naive","LS1",20170822,158.26,1,0,0,1,132,0,1,0,590,4,15,20170822,77,0,5,"Boris.og","Boris.og",0,0,"Preset",0
"314","52501",15,"CHX",5,"IB","Naive","IB1",20170919,424.876,0,0,0,0,135,0,0,NA,601,5,19,20170919,105,12,35,"Boris.og","Boris.og",6,0.342857142857143,"Absent",1
"315","52501",15,"CHX",5,"IB","Naive","IB10",20170919,1704.534,0,0,0,0,136,0,0,NA,601,5,19,20170919,105,12,35,"Boris.og","Boris.og",6,0.342857142857143,"Absent",1
"316","52501",15,"CHX",5,"LS","Naive","LS1",20170919,59.698,1,0,0,1,138,0,0,NA,601,5,19,20170919,105,12,35,"Boris.og","Boris.og",6,0.342857142857143,"Preset",0
"317","52501",15,"CHX",6,"IB","Naive","IB8",20170919,1471.473,0,0,0,0,137,0,0,NA,605,6,19,20170919,105,5,26,"Boris.og","Boris.og",0,0.192307692307692,"Absent",1
"318","52501",15,"CHX",6,"LS","Naive","LS3",20170919,208.47,1,0,0,1,139,0,0,NA,605,6,19,20170919,105,5,26,"Boris.og","Boris.og",0,0.192307692307692,"Preset",0
"319","52501",15,"CHX",6,"LS","Naive","LS6",20170919,424.876,0,0,0,0,140,0,2,0,605,6,19,20170919,105,5,26,"Boris.og","Boris.og",0,0.192307692307692,"Absent",0
"320","52501",19,"CHX",6,"IB","Naive","IB1",20171017,553.126,0,0,0,0,141,0,0,NA,608,6,22,20171017,133,2,30,"Boris.og","Boris.og",6,0.0666666666666667,"Absent",1
"321","52501",19,"CHX",6,"IB","Naive","IB2",20171017,1637.67,1,0,0,1,142,0,0,NA,608,6,22,20171017,133,2,30,"Boris.og","Boris.og",6,0.0666666666666667,"Preset",1
"322","52501",19,"CHX",6,"LS","Naive","LS7",20171017,1414.482,1,0,0,1,143,0,2,0,608,6,22,20171017,133,2,30,"Boris.og","Boris.og",6,0.0666666666666667,"Preset",0
"323","52501",19,"CHX",6,"LS","Naive","LS8",20171017,1656.414,0,0,0,0,144,0,0,NA,608,6,22,20171017,133,2,30,"Boris.og","Boris.og",6,0.0666666666666667,"Absent",0
"324","52502",3,"CHX",1,"IB","Experienced","IB1",20170627,204.683,0,0,1,0,145,0,1,0,617,1,5,20170627,21,4,34,"Boris.og","Boris.og",9,0.117647058823529,"Absent",1
"325","52502",3,"CHX",1,"LS","Experienced","LS3",20170627,703.01,0,0,1,0,146,0,1,0,617,1,5,20170627,21,4,34,"Boris.og","Boris.og",9,0.117647058823529,"Absent",0
"326","52502",3,"CHX",1,"LS","Experienced","LS4",20170627,704.771,0,0,1,0,147,0,1,0,617,1,5,20170627,21,4,34,"Boris.og","Boris.og",9,0.117647058823529,"Absent",0
"327","52502",3,"CHX",1,"LS","Experienced","LS7",20170627,872.069,0,0,1,0,148,0,0,NA,617,1,5,20170627,21,4,34,"Boris.og","Boris.og",9,0.117647058823529,"Absent",0
"328","52502",7,"CHX",1,"IB","Experienced","IB1",20170725,412.917,1,1,0.6,2,149,0,0,NA,622,1,10,20170725,49,1,28,"Boris.og","Boris.og",14,0.0357142857142857,"Preset",1
"329","52502",7,"CHX",2,"LS","Naive","LS1",20170725,111.314,2,0,0.5,2,150,0,0,NA,626,2,10,20170725,49,0,16,"Boris.og","Boris.og",0,0,"Preset",0
"330","52502",11,"CHX",5,"IB","Naive","IB1",20170822,122.411,3,0,0,3,151,1,3,0.25,636,5,14,20170822,77,20,96,"Boris.og","Boris.og",0,0.208333333333333,"Preset",1
"331","52502",11,"CHX",5,"IB","Naive","IB3",20170822,1058.266,2,1,0,3,152,1,0,1,636,5,14,20170822,77,20,96,"Boris.og","Boris.og",0,0.208333333333333,"Preset",1
"332","52502",11,"CHX",5,"LS","Naive","LS4",20170822,1174.321,4,0,0,4,155,0,1,0,636,5,14,20170822,77,20,96,"Boris.og","Boris.og",0,0.208333333333333,"Preset",0
"333","52502",11,"CHX",5,"LS","Naive","LS5",20170822,1747.829,2,0,0,2,156,0,0,NA,636,5,14,20170822,77,20,96,"Boris.og","Boris.og",0,0.208333333333333,"Preset",0
"334","52502",11,"CHX",5,"IB","Naive","IB4",20170822,1281.632,4,1,0,5,153,0,1,0,636,5,14,20170822,77,20,96,"Boris.og","Boris.og",0,0.208333333333333,"Preset",1
"335","52502",11,"CHX",5,"LS","Naive","LS3",20170822,522.949,2,0,0,2,154,0,0,NA,636,5,14,20170822,77,20,96,"Boris.og","Boris.og",0,0.208333333333333,"Preset",0
"336","52502",19,"CHX",6,"IB","Naive","IB1",20171017,309.163,1,0,0,1,157,0,1,0,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",1
"337","52502",19,"CHX",6,"IB","Naive","IB2",20171017,625.15,2,0,0,2,158,0,0,NA,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",1
"338","52502",19,"CHX",6,"IB","Naive","IB5",20171017,1744.734,5,0,0,5,159,0,0,NA,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",1
"339","52502",19,"CHX",6,"LS","Naive","LS1",20171017,146.841,2,0,0,2,160,0,0,NA,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",0
"340","52502",19,"CHX",6,"LS","Naive","LS4",20171017,360.159,1,0,0,1,161,0,1,0,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",0
"341","52502",19,"CHX",6,"LS","Naive","LS8",20171017,1511.687,3,1,0,4,162,0,1,0,644,6,20,20171017,133,3,35,"Boris.og","Boris.og",4,0.0857142857142857,"Preset",0
"342","52503",3,"Control",1,"IB","Experienced","IB1",20170627,288.768,0,0,1,0,368,1,0,1,655,1,5,20170627,21,49,107,"notebook","notebook",121,0.457943925233645,"Absent",1
